Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,price_ratio,adjusted_price,demand_ratio,demand_factor,time_factor,engine_price,static_revenue,dynamic_revenue,revenue_lift_pct
88,38,0,0,29,3.73,1,1,167,537.8971058809161,0.9277777777777778,537.8971058809161,2.315788864266088,1.15,0.9,556.7235045867482,537.8971058809161,556.7235045867482,3.499999999999997
60,24,0,0,5,3.79,0,1,154,556.6629286327259,0.8555555555555555,556.6629286327259,2.4999989583337676,1.15,0.9,576.1461311348712,556.6629286327259,576.1461311348712,3.4999999999999867
73,55,0,1,55,4.2,0,0,52,158.5563431447304,0.2888888888888888,158.5563431447304,1.327272485950457,1.0,0.9,142.70070883025735,158.5563431447304,142.70070883025735,-9.999999999999998
23,10,2,2,80,3.88,0,0,22,59.4454065021933,0.1222222222222222,59.4454065021933,2.2999977000023,1.15,0.9,61.52599572977007,59.4454065021933,61.52599572977007,3.500000000000001
74,27,1,2,51,3.75,2,1,111,334.1449975015087,0.6166666666666667,334.1449975015087,2.7407397256519537,1.15,0.9,345.8400724140615,334.1449975015087,345.8400724140615,3.4999999999999973
49,6,1,0,18,4.41,3,1,148,443.7750198288772,0.8222222222222222,443.7750198288772,8.16665305557824,1.3,0.9,519.2167731997864,443.7750198288772,519.2167731997864,17.000000000000025
31,8,0,0,7,3.57,3,0,35,145.24203735141535,0.1944444444444444,145.24203735141535,3.874995156256055,1.3,0.9,169.93318370115597,145.24203735141535,169.93318370115597,17.000000000000007
57,46,0,1,42,4.39,2,0,56,210.6317666138125,0.3111111111111111,210.6317666138125,1.2391301654064857,1.0,0.9,189.56858995243124,210.6317666138125,189.56858995243124,-10.0
64,19,1,1,35,4.02,0,0,39,152.22919256822726,0.2166666666666666,152.22919256822726,3.3684192797793266,1.3,0.9,178.10815530482589,152.22919256822726,178.10815530482589,16.999999999999993
86,76,1,1,84,4.99,3,0,149,612.446726848697,0.8277777777777777,612.446726848697,1.1315787984764738,1.0,0.9,551.2020541638274,612.446726848697,551.2020541638274,-9.999999999999995
54,28,1,1,73,3.56,2,1,51,250.28588237277447,0.2833333333333333,250.28588237277447,1.9285707397961644,1.0,0.9,225.25729413549703,250.28588237277447,225.25729413549703,-9.999999999999995
85,37,0,0,10,3.76,3,1,61,309.08254473187293,0.3388888888888889,309.08254473187293,2.2972966764063036,1.15,0.9,319.90043379748846,309.08254473187293,319.90043379748846,3.4999999999999933
58,15,0,1,14,4.76,3,1,12,94.1609176991503,0.0666666666666666,94.1609176991503,3.8666640888906074,1.3,0.9,110.16827370800586,94.1609176991503,110.16827370800586,17.0
96,27,0,0,21,4.37,3,1,57,243.93730652889337,0.3166666666666666,243.93730652889337,3.5555542386836154,1.3,0.9,285.4066486388053,243.93730652889337,285.4066486388053,17.00000000000001
58,31,1,2,32,4.87,1,1,85,331.19305388667465,0.4722222222222222,331.19305388667465,1.8709671383976973,1.0,0.9,298.0737484980072,331.19305388667465,298.0737484980072,-9.999999999999993
77,45,1,2,88,4.16,2,0,151,595.2312211886215,0.8388888888888889,595.2312211886215,1.711110730864282,1.0,0.9,535.7080990697593,595.2312211886215,535.7080990697593,-10.0
93,73,0,1,78,3.81,3,1,106,465.962681649944,0.5888888888888889,465.962681649944,1.273972428222955,1.0,0.9,419.3664134849496,465.962681649944,419.3664134849496,-10.0
44,11,0,1,56,3.83,0,1,18,104.75201005936664,0.1,104.75201005936664,3.9999963636396694,1.3,0.9,122.55985176945897,104.75201005936664,122.55985176945897,17.000000000000004
20,10,0,1,54,4.12,2,1,168,784.0551260339382,0.9333333333333332,784.0551260339382,1.9999980000020001,1.0,0.9,705.6496134305444,784.0551260339382,705.6496134305444,-10.000000000000004
70,40,1,1,9,3.77,1,0,130,382.9299378688001,0.7222222222222222,382.9299378688001,1.7499995625001092,1.0,0.9,344.6369440819201,382.9299378688001,344.6369440819201,-10.0
42,12,0,0,92,4.5,0,0,123,319.2967130915861,0.6833333333333333,319.2967130915861,3.499997083335764,1.3,0.9,373.5771543171558,319.2967130915861,373.5771543171558,17.000000000000014
87,33,0,1,53,4.15,1,0,143,640.1373391067773,0.7944444444444444,640.1373391067773,2.6363628374658066,1.15,0.9,662.5421459755144,640.1373391067773,662.5421459755144,3.4999999999999787
70,43,1,0,47,4.31,2,0,57,243.4933853851045,0.3166666666666666,243.4933853851045,1.6279065981612562,1.0,0.9,219.14404684659405,243.4933853851045,219.14404684659405,-9.999999999999995
61,15,2,0,29,4.49,0,0,32,135.005874109167,0.1777777777777777,135.005874109167,4.066663955557363,1.3,0.9,157.9568727077254,135.005874109167,157.9568727077254,17.000000000000018
71,36,1,2,69,4.37,2,0,110,392.9639432866157,0.6111111111111112,392.9639432866157,1.972221674382868,1.0,0.9,353.6675489579541,392.9639432866157,353.6675489579541,-10.0
81,33,1,1,41,4.93,0,1,162,617.2885000560723,0.9,617.2885000560723,2.454544710744027,1.15,0.9,638.8935975580348,617.2885000560723,638.8935975580348,3.4999999999999982
87,64,0,2,69,4.55,1,1,65,310.7883994951958,0.3611111111111111,310.7883994951958,1.3593747875976894,1.0,0.9,279.7095595456762,310.7883994951958,279.7095595456762,-10.000000000000004
85,65,1,1,73,4.65,0,1,165,770.0708908209459,0.9166666666666666,770.0708908209459,1.3076921065089067,1.0,0.9,693.0638017388513,770.0708908209459,693.0638017388513,-10.0
91,65,2,1,40,3.58,1,0,141,373.50470759834695,0.7833333333333333,373.50470759834695,1.3999997846154177,1.0,0.9,336.15423683851225,373.50470759834695,336.15423683851225,-10.000000000000004
83,57,0,2,80,4.6,3,1,172,814.4195559447121,0.9555555555555556,814.4195559447121,1.4561400954140182,1.0,0.9,732.9776003502409,814.4195559447121,732.9776003502409,-10.0
64,10,1,0,75,3.61,2,1,155,473.34669329802574,0.8611111111111112,473.34669329802574,6.3999936000064,1.3,0.9,553.8156311586902,473.34669329802574,553.8156311586902,17.00000000000001
69,22,0,2,25,4.41,3,1,74,266.76777889406367,0.4111111111111111,266.76777889406367,3.1363622107444495,1.3,0.9,312.1183013060545,266.76777889406367,312.1183013060545,17.0
37,12,0,2,15,3.73,1,0,142,369.36165888010754,0.7888888888888889,369.36165888010754,3.08333076389103,1.3,0.9,432.1531408897259,369.36165888010754,432.1531408897259,17.000000000000014
93,28,2,2,63,3.9,1,0,38,111.72394123957052,0.2111111111111111,111.72394123957052,3.3214273852045055,1.3,0.9,130.7170112502975,111.72394123957052,130.7170112502975,16.999999999999993
66,49,0,0,42,4.56,0,0,124,429.94835612457183,0.6888888888888889,429.94835612457183,1.3469385006247958,1.0,0.9,386.95352051211466,429.94835612457183,386.95352051211466,-9.999999999999996
47,36,0,2,100,4.2,2,0,103,414.77830030238334,0.5722222222222222,414.77830030238334,1.3055551929013351,1.0,0.9,373.300470272145,414.77830030238334,373.300470272145,-10.000000000000005
71,30,0,1,45,4.16,1,1,53,227.1825700126456,0.2944444444444444,227.1825700126456,2.3666658777780407,1.15,0.9,235.1339599630882,227.1825700126456,235.1339599630882,3.4999999999999907
58,19,2,2,47,3.97,1,0,77,247.4420018201041,0.4277777777777777,247.4420018201041,3.0526299723000148,1.3,0.9,289.5071421295218,247.4420018201041,289.5071421295218,17.0
100,18,1,2,50,4.89,2,1,51,213.8232968736634,0.2833333333333333,213.8232968736634,5.555552469137517,1.3,0.9,250.1732573421862,213.8232968736634,250.1732573421862,17.00000000000001
94,28,2,1,59,4.45,3,0,173,652.5878909594384,0.9611111111111112,652.5878909594384,3.3571416581636937,1.3,0.9,763.5278324225429,652.5878909594384,763.5278324225429,17.000000000000007
49,6,0,2,23,4.65,3,1,69,289.6463054085282,0.3833333333333333,289.6463054085282,8.16665305557824,1.3,0.9,338.886177327978,289.6463054085282,338.886177327978,17.0
42,7,0,0,90,3.67,1,0,32,123.762469326047,0.1777777777777777,123.762469326047,5.999991428583674,1.3,0.9,144.802089111475,123.762469326047,144.802089111475,17.00000000000001
79,63,2,0,56,4.66,1,1,70,292.5906288976858,0.3888888888888889,292.5906288976858,1.2539680549257055,1.0,0.9,263.3315660079172,292.5906288976858,263.3315660079172,-10.000000000000002
59,5,0,0,17,4.97,1,1,143,440.93951077757487,0.7944444444444444,440.93951077757487,11.799976400047202,1.3,0.9,515.8992276097626,440.93951077757487,515.8992276097626,17.00000000000001
54,7,2,1,91,3.75,3,0,97,298.3226183929867,0.5388888888888889,298.3226183929867,7.7142746938932945,1.3,0.9,349.0374635197945,298.3226183929867,349.0374635197945,17.00000000000002
60,6,0,2,65,4.76,2,0,168,629.2044295696749,0.9333333333333332,629.2044295696749,9.999983333361111,1.3,0.9,736.1691825965196,629.2044295696749,736.1691825965196,17.0
26,13,1,2,4,3.63,3,1,123,441.99619244539696,0.6833333333333333,441.99619244539696,1.9999984615396451,1.0,0.9,397.79657320085727,441.99619244539696,397.79657320085727,-10.0
90,10,0,2,59,4.44,2,1,147,691.5012905566776,0.8166666666666667,691.5012905566776,8.999991000009,1.3,0.9,809.0565099513129,691.5012905566776,809.0565099513129,17.00000000000001
34,12,1,2,38,4.18,0,0,24,106.94859059241988,0.1333333333333333,106.94859059241988,2.8333309722241897,1.15,0.9,110.69179126315457,106.94859059241988,110.69179126315457,3.499999999999999
80,34,1,2,84,3.8,3,0,174,561.4385219871201,0.9666666666666668,561.4385219871201,2.352940484429269,1.15,0.9,581.0888702566693,561.4385219871201,581.0888702566693,3.500000000000004
21,7,0,1,58,4.31,2,1,75,328.45835687553256,0.4166666666666667,328.45835687553256,2.999995714291837,1.15,0.9,339.9543993661762,328.45835687553256,339.9543993661762,3.4999999999999933
97,71,1,2,52,4.32,1,0,36,133.38738314122594,0.2,133.38738314122594,1.3661969906764801,1.0,0.9,120.04864482710335,133.38738314122594,120.04864482710335,-10.0
64,7,1,1,92,4.58,1,1,16,114.6992021313152,0.0888888888888888,114.6992021313152,9.142844081651312,1.3,0.9,134.1980664936388,114.6992021313152,134.1980664936388,17.000000000000014
47,34,0,0,16,4.38,1,1,46,237.1433889694325,0.2555555555555555,237.1433889694325,1.3823525346021956,1.0,0.9,213.42905007248925,237.1433889694325,213.42905007248925,-10.0
44,28,0,0,30,3.93,1,1,42,157.10657171647188,0.2333333333333333,157.10657171647188,1.5714280102042821,1.0,0.9,141.3959145448247,157.10657171647188,141.3959145448247,-9.99999999999999
21,9,1,0,13,4.01,1,0,127,431.251597706785,0.7055555555555556,431.251597706785,2.3333307407436217,1.15,0.9,446.34540362652245,431.251597706785,446.34540362652245,3.4999999999999973
57,37,2,0,59,3.92,1,0,159,585.8075881778408,0.8833333333333333,585.8075881778408,1.5405401241783447,1.0,0.9,527.2268293600567,585.8075881778408,527.2268293600567,-9.999999999999993
62,5,0,2,51,4.4,0,0,160,647.204374917644,0.8888888888888888,647.204374917644,12.399975200049601,1.3,0.9,757.2291186536436,647.204374917644,757.2291186536436,17.00000000000001
25,6,2,0,60,3.91,1,1,145,559.578839787104,0.8055555555555556,559.578839787104,4.166659722233796,1.3,0.9,654.7072425509117,559.578839787104,654.7072425509117,17.0
92,33,1,2,70,3.69,1,1,46,173.1505322724627,0.2555555555555555,173.1505322724627,2.7878779430672895,1.15,0.9,179.21080090199888,173.1505322724627,179.21080090199888,3.499999999999993
38,7,0,0,46,3.79,3,0,78,198.1704675081237,0.4333333333333333,198.1704675081237,5.4285636734804665,1.3,0.9,231.85944698450476,198.1704675081237,231.85944698450476,17.000000000000018
99,31,2,2,0,3.54,2,0,50,192.7088692483722,0.2777777777777778,192.7088692483722,3.1935473569202073,1.3,0.9,225.4693770205955,192.7088692483722,225.4693770205955,17.00000000000001
35,7,0,1,65,4.19,3,0,65,165.0758241756551,0.3611111111111111,165.0758241756551,4.999992857153061,1.3,0.9,193.1387142855165,165.0758241756551,193.1387142855165,17.00000000000002
30,13,2,0,53,3.68,3,1,124,379.4680328899806,0.6888888888888889,379.4680328899806,2.3076905325457444,1.15,0.9,392.7494140411299,379.4680328899806,392.7494140411299,3.500000000000003
28,6,2,0,53,4.48,3,1,148,461.10955384851616,0.8222222222222222,461.10955384851616,4.6666588889018525,1.3,0.9,539.4981780027639,461.10955384851616,539.4981780027639,17.0
59,47,0,2,73,3.54,3,0,75,234.5672445982206,0.4166666666666667,234.5672445982206,1.2553188818470464,1.0,0.9,211.11052013839856,234.5672445982206,211.11052013839856,-9.999999999999998
24,13,2,2,50,4.26,3,1,141,540.0620306756346,0.7833333333333333,540.0620306756346,1.8461524260365954,1.0,0.9,486.0558276080711,540.0620306756346,486.0558276080711,-9.999999999999996
21,6,1,1,15,3.81,1,1,80,318.8415033130425,0.4444444444444444,318.8415033130425,3.499994166676389,1.3,0.9,373.0445588762597,318.8415033130425,373.0445588762597,17.0
84,54,1,2,59,4.98,0,1,43,196.31514152174805,0.2388888888888889,196.31514152174805,1.5555552674897652,1.0,0.9,176.68362736957326,196.31514152174805,176.68362736957326,-9.999999999999991
100,50,2,2,83,4.91,2,1,173,622.4914304114809,0.9611111111111112,622.4914304114809,1.99999960000008,1.0,0.9,560.2422873703329,622.4914304114809,560.2422873703329,-9.999999999999993
30,11,2,2,99,4.96,1,0,83,349.6745279402746,0.4611111111111111,349.6745279402746,2.727270247936138,1.15,0.9,361.91313641818414,349.6745279402746,361.91313641818414,3.499999999999987
45,35,0,1,0,4.58,0,1,41,206.1473318707726,0.2277777777777777,206.1473318707726,1.2857139183674517,1.0,0.9,185.53259868369534,206.1473318707726,185.53259868369534,-10.000000000000002
53,35,2,0,35,3.92,0,1,166,635.9330544824535,0.9222222222222224,635.9330544824535,1.5142852816327765,1.0,0.9,572.3397490342081,635.9330544824535,572.3397490342081,-10.000000000000002
65,41,0,0,51,3.57,3,1,48,251.1121418065252,0.2666666666666666,251.1121418065252,1.5853654669840322,1.0,0.9,226.00092762587266,251.1121418065252,226.00092762587266,-10.000000000000002
93,6,0,2,85,4.47,3,0,107,324.098767437868,0.5944444444444444,324.098767437868,15.499974166709723,1.3,0.9,379.1955579023056,324.098767437868,379.1955579023056,17.000000000000018
28,5,0,1,69,4.49,2,1,132,425.4887347951667,0.7333333333333333,425.4887347951667,5.5999888000224,1.3,0.9,497.82181971034504,425.4887347951667,497.82181971034504,17.0
38,8,2,2,78,3.57,3,0,114,470.2690237026412,0.6333333333333333,470.2690237026412,4.749994062507422,1.3,0.9,550.2147577320902,470.2690237026412,550.2147577320902,17.0
25,6,2,1,69,4.45,1,1,94,398.051725971793,0.5222222222222223,398.051725971793,4.166659722233796,1.3,0.9,465.7205193869979,398.051725971793,465.7205193869979,17.000000000000025
76,23,0,1,64,3.57,3,1,115,564.9317250247195,0.6388888888888888,564.9317250247195,3.3043463894146132,1.3,0.9,660.9701182789219,564.9317250247195,660.9701182789219,17.0
22,7,1,0,73,4.91,2,1,73,238.31899146487595,0.4055555555555555,238.31899146487595,3.1428526530676386,1.3,0.9,278.8332200139049,238.31899146487595,278.8332200139049,17.000000000000018
40,5,0,2,17,4.55,0,0,72,184.9552256292673,0.4,184.9552256292673,7.999984000032001,1.3,0.9,216.39761398624273,184.9552256292673,216.39761398624273,17.0
89,16,1,1,27,4.86,0,0,161,624.305615960136,0.8944444444444445,624.305615960136,5.562496523439673,1.3,0.9,730.4375706733592,624.305615960136,730.4375706733592,17.00000000000001
31,21,1,2,77,4.83,0,0,107,389.3845083155804,0.5944444444444444,389.3845083155804,1.4761897732429652,1.0,0.9,350.44605748402233,389.3845083155804,350.44605748402233,-10.000000000000002
92,45,0,2,59,4.23,2,1,121,574.8939389332888,0.6722222222222223,574.8939389332888,2.0444439901235576,1.15,0.9,595.0152267959539,574.8939389332888,595.0152267959539,3.4999999999999982
58,32,2,0,92,4.59,0,1,111,517.9444619823878,0.6166666666666667,517.9444619823878,1.8124994335939268,1.0,0.9,466.15001578414905,517.9444619823878,466.15001578414905,-9.999999999999993
58,20,0,2,42,3.51,1,0,125,527.1792011771714,0.6944444444444444,527.1792011771714,2.899998550000725,1.15,0.9,545.6304732183723,527.1792011771714,545.6304732183723,3.499999999999986
36,7,1,1,26,4.35,2,0,59,201.4968308039421,0.3277777777777778,201.4968308039421,5.142849795928863,1.3,0.9,235.75129204061227,201.4968308039421,235.75129204061227,17.00000000000001
66,40,0,1,93,4.86,1,0,153,627.0167510146084,0.85,627.0167510146084,1.649999587500103,1.0,0.9,564.3150759131476,627.0167510146084,564.3150759131476,-10.000000000000004
76,54,2,1,58,4.05,1,0,74,218.6251778894482,0.4111111111111111,218.6251778894482,1.4074071467764542,1.0,0.9,196.76266010050338,218.6251778894482,196.76266010050338,-9.999999999999998
55,23,2,0,46,4.58,0,1,150,654.676536309137,0.8333333333333334,654.676536309137,2.3913033081289967,1.15,0.9,677.5902150799567,654.676536309137,677.5902150799567,3.49999999999999
21,8,2,1,57,4.78,3,1,84,293.5602166445157,0.4666666666666667,293.5602166445157,2.624996718754102,1.15,0.9,303.8348242270738,293.5602166445157,303.8348242270738,3.500000000000009
61,45,0,0,42,4.25,0,0,102,421.98526198279467,0.5666666666666667,421.98526198279467,1.3555552543210545,1.0,0.9,379.7867357845152,421.98526198279467,379.7867357845152,-10.0
72,62,1,1,48,3.82,1,0,126,553.7408048680613,0.7,553.7408048680613,1.1612901352757845,1.0,0.9,498.3667243812552,553.7408048680613,498.3667243812552,-9.999999999999998
65,18,0,0,65,4.01,2,0,111,330.62430999065225,0.6166666666666667,330.62430999065225,3.6111091049393864,1.3,0.9,386.83044268906315,330.62430999065225,386.83044268906315,17.000000000000004
20,8,0,2,27,4.99,2,0,83,261.4451502998812,0.4611111111111111,261.4451502998812,2.4999968750039065,1.15,0.9,270.5957305603771,261.4451502998812,270.5957305603771,3.5000000000000115
22,7,1,2,16,4.1,3,0,147,520.0637873298249,0.8166666666666667,520.0637873298249,3.1428526530676386,1.3,0.9,608.4746311758952,520.0637873298249,608.4746311758952,17.00000000000001
72,49,1,0,15,4.34,3,1,19,117.63327810103034,0.1055555555555555,117.63327810103034,1.4693874552270498,1.0,0.9,105.8699502909273,117.63327810103034,105.8699502909273,-10.0
42,30,2,1,26,4.79,0,0,138,493.0149508584995,0.7666666666666667,493.0149508584995,1.399999533333489,1.0,0.9,443.7134557726496,493.0149508584995,443.7134557726496,-9.999999999999993
100,54,1,1,91,4.59,3,1,61,203.1132957396489,0.3388888888888889,203.1132957396489,1.8518515089163872,1.0,0.9,182.801966165684,203.1132957396489,182.801966165684,-9.999999999999998
87,32,1,2,38,4.76,0,0,114,421.7762985074602,0.6333333333333333,421.7762985074602,2.7187491503908903,1.15,0.9,436.5384689552213,421.7762985074602,436.5384689552213,3.499999999999997
36,8,2,0,47,4.07,0,0,77,305.0088858607341,0.4277777777777777,305.0088858607341,4.499994375007032,1.3,0.9,356.8603964570589,305.0088858607341,356.8603964570589,17.00000000000001
70,38,2,2,99,4.19,2,0,76,317.77188818101894,0.4222222222222222,317.77188818101894,1.8421047783934792,1.0,0.9,285.99469936291706,317.77188818101894,285.99469936291706,-9.999999999999995
41,7,2,0,4,4.15,3,0,83,364.9140560714328,0.4611111111111111,364.9140560714328,5.857134489807872,1.3,0.9,426.9494456035764,364.9140560714328,426.9494456035764,17.000000000000004
59,40,0,0,64,4.72,3,0,157,398.3194964103068,0.8722222222222222,398.3194964103068,1.4749996312500921,1.0,0.9,358.4875467692761,398.3194964103068,358.4875467692761,-10.000000000000004
33,14,2,1,38,4.89,2,0,127,461.3060120664082,0.7055555555555556,461.3060120664082,2.3571411734705903,1.15,0.9,477.45172248873246,461.3060120664082,477.45172248873246,3.499999999999997
70,26,2,2,15,3.67,3,1,70,358.2348071386952,0.3888888888888889,358.2348071386952,2.692306656805132,1.15,0.9,370.7730253885495,358.2348071386952,370.7730253885495,3.4999999999999942
45,7,0,1,87,4.35,1,0,74,224.3071067625652,0.4111111111111111,224.3071067625652,6.428562244911079,1.3,0.9,262.4393149122013,224.3071067625652,262.4393149122013,17.00000000000001
98,71,1,1,83,4.55,2,0,139,558.3815496134125,0.7722222222222223,558.3815496134125,1.3802814957350005,1.0,0.9,502.5433946520713,558.3815496134125,502.5433946520713,-9.999999999999993
75,63,2,0,42,4.55,1,1,138,660.4425622593634,0.7666666666666667,660.4425622593634,1.1904760015117457,1.0,0.9,594.398306033427,660.4425622593634,594.398306033427,-10.000000000000002
100,34,0,0,33,4.75,3,0,156,537.4486716625657,0.8666666666666667,537.4486716625657,2.9411756055365865,1.15,0.9,556.2593751707556,537.4486716625657,556.2593751707556,3.500000000000003
76,23,2,2,53,3.94,1,0,117,480.104370355134,0.65,480.104370355134,3.3043463894146132,1.3,0.9,561.7221133155068,480.104370355134,561.7221133155068,17.00000000000001
32,12,2,2,69,3.68,2,0,55,162.28310451017555,0.3055555555555556,162.28310451017555,2.6666644444462966,1.15,0.9,167.9630131680317,162.28310451017555,167.9630131680317,3.500000000000001
35,23,1,0,58,3.78,0,0,164,638.0445145215127,0.9111111111111112,638.0445145215127,1.5217384688093614,1.0,0.9,574.2400630693614,638.0445145215127,574.2400630693614,-10.000000000000002
30,16,1,0,89,3.63,0,0,142,420.1110979571745,0.7888888888888889,420.1110979571745,1.8749988281257324,1.0,0.9,378.099988161457,420.1110979571745,378.099988161457,-10.000000000000004
75,56,2,1,66,3.69,1,1,22,124.49060049402551,0.1222222222222222,124.49060049402551,1.3392854751275935,1.0,0.9,112.04154044462297,124.49060049402551,112.04154044462297,-9.999999999999996
25,6,0,1,23,3.95,2,1,55,235.27811761739352,0.3055555555555556,235.27811761739352,4.166659722233796,1.3,0.9,275.27539761235045,235.27811761739352,275.27539761235045,17.00000000000001
88,16,1,0,26,4.18,2,0,32,127.33149010162909,0.1777777777777777,127.33149010162909,5.499996562502148,1.3,0.9,148.97784341890605,127.33149010162909,148.97784341890605,17.00000000000001
43,26,0,2,69,4.9,1,0,107,391.0269903920518,0.5944444444444444,391.0269903920518,1.653845517751724,1.0,0.9,351.92429135284664,391.0269903920518,351.92429135284664,-9.999999999999995
39,20,0,2,97,4.25,2,0,121,319.5430197104816,0.6722222222222223,319.5430197104816,1.9499990250004875,1.0,0.9,287.58871773943343,319.5430197104816,287.58871773943343,-9.999999999999998
77,63,1,0,72,4.56,2,0,113,380.2853707615285,0.6277777777777778,380.2853707615285,1.2222220282187257,1.0,0.9,342.2568336853757,380.2853707615285,342.2568336853757,-9.999999999999991
41,14,1,2,59,4.72,2,1,49,179.62342246641472,0.2722222222222222,179.62342246641472,2.9285693367361882,1.15,0.9,185.91024225273924,179.62342246641472,185.91024225273924,3.4999999999999996
51,20,0,2,97,4.8,2,0,130,452.112640122952,0.7222222222222222,452.112640122952,2.5499987250006377,1.15,0.9,467.9365825272552,452.112640122952,467.9365825272552,3.4999999999999822
30,10,1,0,86,4.95,1,0,149,565.6691466337952,0.8277777777777777,565.6691466337952,2.9999970000030003,1.15,0.9,585.4675667659781,565.6691466337952,585.4675667659781,3.500000000000004
29,8,2,0,52,4.68,0,1,121,402.1558775823215,0.6722222222222223,402.1558775823215,3.6249954687556643,1.3,0.9,470.5223767713162,402.1558775823215,470.5223767713162,17.000000000000004
21,5,0,0,8,4.44,0,1,159,689.8421599513094,0.8833333333333333,689.8421599513094,4.1999916000168005,1.3,0.9,807.1153271430321,689.8421599513094,807.1153271430321,17.00000000000001
50,15,1,1,62,4.51,3,0,83,307.6469280930268,0.4611111111111111,307.6469280930268,3.3333311111125927,1.3,0.9,359.9469058688414,307.6469280930268,359.9469058688414,17.000000000000004
61,42,0,0,11,3.72,3,0,52,186.5262770863605,0.2888888888888888,186.5262770863605,1.4523806065760458,1.0,0.9,167.87364937772446,186.5262770863605,167.87364937772446,-9.999999999999991
67,5,1,2,81,4.53,2,1,14,91.06777716361007,0.0777777777777777,91.06777716361007,13.399973200053601,1.3,0.9,106.5492992814238,91.06777716361007,106.5492992814238,17.00000000000001
73,22,1,1,26,4.99,3,0,33,143.8549860520897,0.1833333333333333,143.8549860520897,3.318180309918041,1.3,0.9,168.31033368094498,143.8549860520897,168.31033368094498,17.00000000000001
35,18,2,0,27,3.82,2,0,158,553.837359075948,0.8777777777777778,553.837359075948,1.9444433641981311,1.0,0.9,498.45362316835326,553.837359075948,498.45362316835326,-9.999999999999993
96,58,2,2,25,3.61,2,0,85,336.56848365859423,0.4722222222222222,336.56848365859423,1.6551721284185985,1.0,0.9,302.91163529273484,336.56848365859423,302.91163529273484,-9.99999999999999
38,28,2,0,8,4.83,2,0,29,95.02020685904614,0.1611111111111111,95.02020685904614,1.3571423724491527,1.0,0.9,85.51818617314153,95.02020685904614,85.51818617314153,-9.999999999999996
75,28,2,0,6,4.02,1,1,171,575.0117219060105,0.95,575.0117219060105,2.6785704719391172,1.15,0.9,595.1371321727208,575.0117219060105,595.1371321727208,3.4999999999999942
57,26,1,2,92,4.11,0,1,58,264.675747588135,0.3222222222222222,264.675747588135,2.19230684911275,1.15,0.9,273.93939875371973,264.675747588135,273.93939875371973,3.500000000000009
36,10,0,0,65,3.54,3,0,53,185.61792391524813,0.2944444444444444,185.61792391524813,3.5999964000036,1.3,0.9,217.17297098084032,185.61792391524813,217.17297098084032,17.000000000000004
73,27,0,0,98,3.97,1,0,57,251.1556502722435,0.3166666666666666,251.1556502722435,2.7037027023323326,1.15,0.9,259.946098031772,251.1556502722435,259.946098031772,3.4999999999999982
68,29,0,0,51,3.99,1,0,110,299.689056274687,0.6111111111111112,299.689056274687,2.3448267776459386,1.15,0.9,310.17817324430104,299.689056274687,310.17817324430104,3.4999999999999956
25,9,0,0,11,3.58,3,0,31,92.65681121424488,0.1722222222222222,92.65681121424488,2.7777746913614543,1.15,0.9,95.89979960674344,92.65681121424488,95.89979960674344,3.4999999999999885
97,25,2,1,95,4.91,3,1,101,332.2293764400841,0.5611111111111111,332.2293764400841,3.8799984480006207,1.3,0.9,388.70837043489837,332.2293764400841,388.70837043489837,17.0
30,7,0,1,85,3.74,1,0,44,184.11208970364285,0.2444444444444444,184.11208970364285,4.285708163274053,1.3,0.9,215.41114495326215,184.11208970364285,215.41114495326215,17.00000000000001
83,7,1,0,24,4.9,2,1,24,124.5817744544144,0.1333333333333333,124.5817744544144,11.857125918391546,1.3,0.9,145.76067611166485,124.5817744544144,145.76067611166485,17.0
27,5,0,0,2,4.3,1,0,22,60.98181721983856,0.1222222222222222,60.98181721983856,5.399989200021601,1.3,0.9,71.34872614721112,60.98181721983856,71.34872614721112,17.00000000000001
58,21,1,0,72,4.14,0,0,10,35.88598786056829,0.0555555555555555,35.88598786056829,2.7619034467126444,1.15,0.9,37.141997435688175,35.88598786056829,37.141997435688175,3.4999999999999796
32,15,2,0,67,3.76,1,1,23,132.12301879164062,0.1277777777777777,132.12301879164062,2.133331911112059,1.15,0.9,136.747324449348,132.12301879164062,136.747324449348,3.49999999999998
76,8,2,0,40,4.68,0,0,157,561.5796822292014,0.8722222222222222,561.5796822292014,9.499988125014845,1.3,0.9,657.0482282081656,561.5796822292014,657.0482282081656,17.0
21,9,1,1,38,4.54,2,0,179,546.3787898746884,0.9944444444444444,546.3787898746884,2.3333307407436217,1.15,0.9,565.5020475203024,546.3787898746884,565.5020475203024,3.499999999999981
47,37,2,0,53,4.69,3,0,41,147.4597413359118,0.2277777777777777,147.4597413359118,1.2702699269540736,1.0,0.9,132.7137672023206,147.4597413359118,132.7137672023206,-9.999999999999998
33,20,1,1,97,4.13,2,1,169,668.8922140357987,0.9388888888888888,668.8922140357987,1.6499991750004126,1.0,0.9,602.0029926322188,668.8922140357987,602.0029926322188,-10.000000000000002
92,66,0,2,26,3.56,1,0,19,62.06928479024478,0.1055555555555555,62.06928479024478,1.3939391827364873,1.0,0.9,55.8623563112203,62.06928479024478,55.8623563112203,-9.999999999999998
