Number_of_Riders,Number_of_Drivers,Number_of_Past_Rides,Average_Ratings,Expected_Ride_Duration,Historical_Cost_of_Ride,Location_Category_Suburban,Location_Category_Urban,Customer_Loyalty_Status_Regular,Customer_Loyalty_Status_Silver,Time_of_Booking_Evening,Time_of_Booking_Morning,Time_of_Booking_Night,Vehicle_Type_Premium,Demand_Ratio,Baseline_Price,Baseline_Revenue,Revenue_Lift
61,23,51,4.73,150,680.9330686248741,True,False,False,True,True,False,False,True,2.5416666666666665,398.2213684302076,398.2213684302076,-0.41518280315801837
80,67,80,4.74,147,432.30725774113824,False,False,True,False,False,False,True,False,1.1764705882352942,398.2213684302076,398.2213684302076,-0.07884644243317561
66,15,62,4.59,161,720.729944900258,True,False,False,False,False,False,True,False,4.125,398.2213684302076,398.2213684302076,-0.4474749228224207
39,12,54,3.77,176,510.4543750320455,True,False,True,False,False,True,False,True,3.0,398.2213684302076,398.2213684302076,-0.21986883077413555
46,22,9,4.33,128,522.7974318549136,False,True,True,False,False,True,False,False,2.0,398.2213684302076,398.2213684302076,-0.23828744334627547
89,74,41,4.89,115,432.16279228896633,False,False,False,True,False,True,False,True,1.1866666666666668,398.2213684302076,398.2213684302076,-0.07853851480130147
60,16,56,4.33,126,382.4570671338528,False,True,False,False,False,False,True,True,3.5294117647058822,398.2213684302076,398.2213684302076,0.04121848607607921
58,13,99,3.62,106,351.43931589566165,False,False,True,False,False,True,False,True,4.142857142857143,398.2213684302076,398.2213684302076,0.13311559184924826
68,16,93,4.44,154,510.19578633034166,False,True,False,True,False,True,False,True,4.0,398.2213684302076,398.2213684302076,-0.21947342745718576
45,19,71,3.72,121,313.92644056486665,True,False,False,True,False,False,True,False,2.25,398.2213684302076,398.2213684302076,0.2685180888671372
91,61,100,4.88,101,372.2298219510593,True,False,False,False,False,False,True,False,1.467741935483871,398.2213684302076,398.2213684302076,0.06982660965452046
39,12,70,4.02,66,314.46800852423786,False,True,True,False,False,True,False,True,3.0,398.2213684302076,398.2213684302076,0.2663334826935642
97,9,58,4.32,142,491.5779538643877,False,False,False,False,True,False,False,True,9.7,398.2213684302076,398.2213684302076,-0.18991206725258178
42,18,39,3.94,128,527.1558943563921,True,False,False,True,False,False,False,False,2.210526315789474,398.2213684302076,398.2213684302076,-0.24458519255219838
27,15,11,3.77,111,432.849396942834,False,True,False,False,True,False,False,False,1.6875,398.2213684302076,398.2213684302076,-0.08000017733003731
67,48,94,4.3,168,544.6027807887253,False,False,True,False,True,False,False,True,1.3673469387755102,398.2213684302076,398.2213684302076,-0.26878564987589615
69,51,75,3.57,136,470.18271352951473,False,True,True,False,False,False,True,True,1.3269230769230769,398.2213684302076,398.2213684302076,-0.15304974646795458
69,47,65,4.22,18,53.5391040086766,False,True,True,False,False,False,True,False,1.4375,398.2213684302076,398.2213684302076,6.437953544490984
93,18,34,3.54,80,352.0685727015968,True,False,False,False,False,False,False,False,4.894736842105263,398.2213684302076,398.2213684302076,0.13109035939918603
84,74,7,4.4,101,396.3698341114785,True,False,True,False,False,False,False,True,1.12,398.2213684302076,398.2213684302076,0.004671229138512942
96,48,41,4.39,130,367.7829980600229,False,True,False,False,False,True,False,False,1.9591836734693877,398.2213684302076,398.2213684302076,0.08276176585307256
30,13,72,4.18,113,352.9356730761453,True,False,False,False,False,False,True,True,2.142857142857143,398.2213684302076,398.2213684302076,0.12831147092431194
60,48,15,4.06,78,339.1055825696459,True,False,True,False,False,True,False,False,1.2244897959183674,398.2213684302076,398.2213684302076,0.17432855399371203
72,39,39,3.77,115,347.8959667426787,False,True,True,False,False,False,True,True,1.8,398.2213684302076,398.2213684302076,0.14465646773293026
31,13,82,4.63,108,469.2509135918648,True,False,True,False,False,True,False,False,2.2142857142857144,398.2213684302076,398.2213684302076,-0.15136794219102107
71,13,60,4.3,62,213.8430201203033,False,False,False,True,False,False,True,True,5.071428571428571,398.2213684302076,398.2213684302076,0.8622135443381652
91,61,86,4.44,129,567.5392184514062,False,False,False,True,False,True,False,True,1.467741935483871,398.2213684302076,398.2213684302076,-0.2983368276877873
91,60,2,3.53,107,492.179013222281,False,False,False,False,True,False,False,True,1.4918032786885247,398.2213684302076,398.2213684302076,-0.19090136366631238
32,6,13,4.75,53,173.88747446193491,False,True,False,True,False,False,False,False,4.571428571428571,398.2213684302076,398.2213684302076,1.2901095646045557
23,10,47,4.84,125,418.10682439062094,True,False,False,False,True,False,False,False,2.090909090909091,398.2213684302076,398.2213684302076,-0.04756070649981824
61,47,100,4.58,157,658.3040013013618,True,False,False,True,False,False,True,True,1.2708333333333333,398.2213684302076,398.2213684302076,-0.395079829922061
57,40,78,3.62,171,764.5953413909641,False,True,True,False,False,False,False,False,1.3902439024390243,398.2213684302076,398.2213684302076,-0.4791736924452654
89,70,86,4.51,90,384.2092919756728,True,False,False,False,False,False,False,False,1.2535211267605635,398.2213684302076,398.2213684302076,0.03646990519797737
64,45,22,3.96,118,404.6018875393623,False,False,False,False,False,False,True,True,1.391304347826087,398.2213684302076,398.2213684302076,-0.01576986985394122
91,29,82,3.73,90,446.81702579708536,False,True,True,False,False,False,False,True,3.033333333333333,398.2213684302076,398.2213684302076,-0.10875963663243825
91,53,67,4.56,50,158.1067231747087,True,False,False,False,False,False,True,False,1.6851851851851851,398.2213684302076,398.2213684302076,1.5186871274928078
69,37,47,4.39,60,284.2362895344896,True,False,True,False,True,False,False,True,1.8157894736842106,398.2213684302076,398.2213684302076,0.4010222589184444
71,61,79,3.85,147,591.2989763287625,True,False,True,False,False,False,False,False,1.1451612903225807,398.2213684302076,398.2213684302076,-0.32653127373453067
38,7,28,3.85,12,36.00027803358747,False,False,False,True,True,False,False,False,4.75,398.2213684302076,398.2213684302076,10.061619248014578
100,32,67,3.94,162,581.1370845965885,True,False,True,False,True,False,False,True,3.0303030303030303,398.2213684302076,398.2213684302076,-0.31475485047277035
65,51,97,4.81,144,588.1367698544636,True,False,False,False,False,False,True,True,1.25,398.2213684302076,398.2213684302076,-0.322910267064668
73,38,91,4.23,86,400.2673330229722,False,True,True,False,True,False,False,True,1.8717948717948718,398.2213684302076,398.2213684302076,-0.005111495303183278
56,25,87,3.73,172,575.4102708388258,True,False,True,False,True,False,False,True,2.1538461538461537,398.2213684302076,398.2213684302076,-0.30793489686987074
75,55,80,4.7,69,190.9788526811355,False,False,False,True,False,True,False,False,1.3392857142857142,398.2213684302076,398.2213684302076,1.0851594971883665
97,21,43,3.79,106,398.1593839328215,False,True,True,False,False,False,False,True,4.409090909090909,398.2213684302076,398.2213684302076,0.0001556776001956736
94,71,48,4.73,169,770.8733244527833,False,False,True,False,False,False,True,True,1.3055555555555556,398.2213684302076,398.2213684302076,-0.483415295615669
53,22,28,4.99,64,211.0820229741896,False,True,False,True,False,False,False,True,2.3043478260869565,398.2213684302076,398.2213684302076,0.8865716881958287
81,8,78,4.8,141,618.4288567281086,False,False,False,True,False,False,False,True,9.0,398.2213684302076,398.2213684302076,-0.35607570038523434
47,34,87,3.53,170,739.2271199769044,False,False,False,True,False,True,False,True,1.3428571428571427,398.2213684302076,398.2213684302076,-0.46130038026385023
80,48,13,4.44,35,128.7410738814351,True,False,True,False,False,False,True,False,1.6326530612244898,398.2213684302076,398.2213684302076,2.0931959507884175
75,55,54,4.73,145,584.4917299915722,False,False,False,False,False,False,True,True,1.3392857142857142,398.2213684302076,398.2213684302076,-0.3186877623812581
89,12,42,4.73,102,328.31398217312767,False,True,False,True,False,False,False,False,6.846153846153846,398.2213684302076,398.2213684302076,0.21292844670933356
30,13,8,4.1,94,274.6803754439265,False,False,False,False,False,False,False,False,2.142857142857143,398.2213684302076,398.2213684302076,0.4497627207135548
64,5,91,4.34,21,108.2430435427408,False,False,False,False,True,False,False,True,10.666666666666666,398.2213684302076,398.2213684302076,2.678955759156625
55,29,92,4.85,44,181.78093960037765,True,False,False,False,False,True,False,False,1.8333333333333333,398.2213684302076,398.2213684302076,1.1906662453480918
94,76,26,4.7,94,405.317954516569,True,False,False,False,False,True,False,True,1.2207792207792207,398.2213684302076,398.2213684302076,-0.017508689184089207
53,28,6,3.67,178,775.7916851510323,False,True,False,False,True,False,False,False,1.8275862068965518,398.2213684302076,398.2213684302076,-0.4866903370423708
29,7,68,3.98,114,289.1296809487768,True,False,True,False,False,True,False,False,3.625,398.2213684302076,398.2213684302076,0.3773105795414958
29,17,76,3.61,166,674.132847635612,False,True,False,True,False,True,False,False,1.6111111111111112,398.2213684302076,398.2213684302076,-0.4092835413273653
75,42,38,4.25,146,479.11995337350106,True,False,False,True,False,False,False,False,1.744186046511628,398.2213684302076,398.2213684302076,-0.16884829023229694
74,53,60,3.93,162,676.4404324115253,True,False,True,False,False,False,True,False,1.3703703703703705,398.2213684302076,398.2213684302076,-0.4112986903953398
89,75,10,4.91,16,54.44953818628992,False,True,False,True,True,False,False,False,1.1710526315789473,398.2213684302076,398.2213684302076,6.313585784102709
29,13,44,4.29,87,267.7404170012178,True,False,False,False,True,False,False,True,2.0714285714285716,398.2213684302076,398.2213684302076,0.48734125721629956
40,20,45,4.42,130,445.4842486108808,False,False,False,True,True,False,False,True,1.9047619047619047,398.2213684302076,398.2213684302076,-0.10609326890467939
79,11,1,4.35,45,210.25675967194184,False,True,True,False,False,False,True,True,6.583333333333333,398.2213684302076,398.2213684302076,0.8939765316061279
98,87,87,4.28,170,603.8458024755097,False,True,False,False,False,False,False,True,1.1136363636363635,398.2213684302076,398.2213684302076,-0.34052473860434207
95,76,74,4.39,118,464.9915827255092,False,True,True,False,False,False,True,False,1.2337662337662338,398.2213684302076,398.2213684302076,-0.14359445799843001
79,13,67,4.05,151,514.9363491532515,False,False,False,False,True,False,False,True,5.642857142857143,398.2213684302076,398.2213684302076,-0.22665904420025337
38,22,18,4.17,121,450.5387531372676,True,False,True,False,False,False,True,True,1.6521739130434783,398.2213684302076,398.2213684302076,-0.1161218304590998
83,41,48,3.64,176,741.3443926126964,True,False,False,True,True,False,False,False,1.9761904761904763,398.2213684302076,398.2213684302076,-0.46283890132793926
59,24,40,4.0,147,631.6312970255759,True,False,True,False,False,False,False,True,2.36,398.2213684302076,398.2213684302076,-0.3695350906367725
51,11,72,3.62,16,71.21364105240121,True,False,True,False,False,False,False,False,4.25,398.2213684302076,398.2213684302076,4.591925402847804
64,46,51,5.0,29,144.60138253530263,False,False,False,True,True,False,False,True,1.3617021276595744,398.2213684302076,398.2213684302076,1.7539250417124246
30,6,93,3.81,129,505.92196882791006,False,False,True,False,True,False,False,False,4.285714285714286,398.2213684302076,398.2213684302076,-0.21287986494679573
60,15,95,4.84,180,726.3339146351499,True,False,True,False,False,False,False,False,3.75,398.2213684302076,398.2213684302076,-0.45173788472999904
75,51,17,4.83,79,283.4132787585248,False,False,True,False,False,False,False,True,1.4423076923076923,398.2213684302076,398.2213684302076,0.40509072184123773
25,15,88,4.68,31,148.18648820169864,True,False,True,False,False,False,False,True,1.5625,398.2213684302076,398.2213684302076,1.6872987764456844
46,31,67,3.53,61,158.59209307103367,True,False,False,False,False,True,False,False,1.4375,398.2213684302076,398.2213684302076,1.5109787046687349
48,11,86,3.55,15,57.89462608061131,False,True,True,False,False,False,True,False,4.0,398.2213684302076,398.2213684302076,5.878382250465392
51,6,64,4.57,34,142.5577269374603,False,False,False,False,False,True,False,False,7.285714285714286,398.2213684302076,398.2213684302076,1.793404307048935
68,23,96,4.77,105,359.128113102171,True,False,False,False,False,True,False,False,2.8333333333333335,398.2213684302076,398.2213684302076,0.1088560151705935
89,8,18,3.83,121,407.5520587692045,True,False,False,True,False,True,False,False,9.88888888888889,398.2213684302076,398.2213684302076,-0.022894474799551614
84,55,1,4.47,146,487.3991192361553,True,False,True,False,False,False,False,False,1.5,398.2213684302076,398.2213684302076,-0.18296658177328218
50,8,25,3.8,13,89.61312852216915,False,False,True,False,True,False,False,True,5.555555555555555,398.2213684302076,398.2213684302076,3.443783795938925
99,40,26,4.83,151,510.6580782397596,False,True,False,False,True,False,False,True,2.4146341463414633,398.2213684302076,398.2213684302076,-0.22018002769509065
21,9,91,4.82,47,171.6271185714875,False,True,False,False,False,True,False,False,2.1,398.2213684302076,398.2213684302076,1.3202706643608728
53,19,54,3.84,132,520.5653406452625,True,False,False,True,True,False,False,False,2.65,398.2213684302076,398.2213684302076,-0.2350213559423769
60,16,68,4.23,108,458.096326804516,False,True,False,False,False,False,True,False,3.5294117647058822,398.2213684302076,398.2213684302076,-0.13070386045653443
32,22,9,4.68,135,530.1491563778454,True,False,False,True,False,False,True,True,1.391304347826087,398.2213684302076,398.2213684302076,-0.24885032138693228
51,25,21,4.43,38,200.2582591219043,False,False,True,False,True,False,False,True,1.9615384615384615,398.2213684302076,398.2213684302076,0.9885390504058866
22,5,75,4.39,19,128.0167601925525,False,True,True,False,False,False,True,True,3.6666666666666665,398.2213684302076,398.2213684302076,2.110697129276159
21,7,6,4.96,180,836.1164185613576,False,False,True,False,False,False,False,True,2.625,398.2213684302076,398.2213684302076,-0.5237249746687226
55,21,49,4.59,111,471.0890518884983,False,False,False,True,False,True,False,False,2.5,398.2213684302076,398.2213684302076,-0.15467921227670078
42,31,32,4.75,12,50.6401755820817,False,False,False,False,False,False,True,False,1.3125,398.2213684302076,398.2213684302076,6.8637438328928795
86,26,31,3.69,85,263.1611767019543,False,False,False,True,False,False,False,False,3.185185185185185,398.2213684302076,398.2213684302076,0.5132223279318173
48,18,60,4.47,124,524.1655595085831,False,False,False,True,False,False,False,True,2.526315789473684,398.2213684302076,398.2213684302076,-0.24027559383422867
82,65,43,4.8,112,330.2265438250878,False,True,False,False,False,False,True,True,1.2424242424242424,398.2213684302076,398.2213684302076,0.20590357097742826
63,48,88,4.09,70,212.7407519371268,False,False,True,False,False,True,False,False,1.2857142857142858,398.2213684302076,398.2213684302076,0.8718621834517984
44,24,83,3.61,13,48.92895253547415,False,True,True,False,False,False,True,False,1.76,398.2213684302076,398.2213684302076,7.138767494388761
39,18,78,4.21,165,734.3951190125542,True,False,False,False,False,False,False,False,2.0526315789473686,398.2213684302076,398.2213684302076,-0.45775597070192386
23,7,98,4.35,76,281.33950234360725,False,False,False,False,False,True,False,False,2.875,398.2213684302076,398.2213684302076,0.41544776013661056
31,7,27,4.73,141,476.28985780068655,False,False,False,True,False,True,False,True,3.875,398.2213684302076,398.2213684302076,-0.16390961951398167
44,7,55,3.66,103,490.3421583214189,False,False,True,False,False,False,True,True,5.5,398.2213684302076,398.2213684302076,-0.18787042543224725
23,5,92,3.71,105,363.4447759027239,False,True,False,False,False,False,True,False,3.8333333333333335,398.2213684302076,398.2213684302076,0.0956860431990131
63,46,36,4.59,18,49.83993575677632,False,True,False,True,False,True,False,False,1.3404255319148937,398.2213684302076,398.2213684302076,6.990005652767414
25,15,15,4.18,176,516.8295590439432,False,True,False,False,False,True,False,True,1.5625,398.2213684302076,398.2213684302076,-0.22949188671240645
27,11,1,4.34,99,262.6864663772181,False,False,True,False,False,False,True,False,2.25,398.2213684302076,398.2213684302076,0.5159569273674007
57,28,27,4.58,107,423.5098573724167,False,True,False,False,False,False,False,False,1.9655172413793103,398.2213684302076,398.2213684302076,-0.05971168911889461
83,26,77,3.62,74,373.975635759196,True,False,False,False,False,False,True,True,3.074074074074074,398.2213684302076,398.2213684302076,0.0648323857295973
80,5,53,3.67,48,184.24294467848267,True,False,True,False,True,False,False,True,13.333333333333334,398.2213684302076,398.2213684302076,1.1613927693412238
50,40,61,4.7,73,319.11098294212263,False,False,False,True,True,False,False,True,1.2195121951219512,398.2213684302076,398.2213684302076,0.24790868919241568
84,8,21,4.63,172,549.2008068168793,False,False,False,False,False,False,True,False,9.333333333333334,398.2213684302076,398.2213684302076,-0.27490753202227725
90,54,1,3.59,87,427.8571629452071,False,False,True,False,False,False,False,True,1.6363636363636365,398.2213684302076,398.2213684302076,-0.06926562666614698
28,9,68,4.82,43,164.316390505398,False,True,False,True,True,False,False,True,2.8,398.2213684302076,398.2213684302076,1.4235036273945263
97,64,62,3.52,152,638.1340201838489,False,False,False,True,False,True,False,True,1.4923076923076923,398.2213684302076,398.2213684302076,-0.37595966390339375
99,22,7,4.4,39,131.44358716419623,True,False,False,True,False,True,False,False,4.304347826086956,398.2213684302076,398.2213684302076,2.029599062392894
96,53,58,4.28,21,55.6373707994896,False,False,True,False,False,False,False,False,1.7777777777777777,398.2213684302076,398.2213684302076,6.1574440471917615
88,69,89,3.6,107,467.92749485577286,False,False,False,False,True,False,False,True,1.2571428571428571,398.2213684302076,398.2213684302076,-0.1489677934976881
53,17,78,4.03,26,120.24719290813758,False,False,False,True,False,False,False,True,2.9444444444444446,398.2213684302076,398.2213684302076,2.311689518893197
28,14,77,3.58,98,374.65518279544045,False,False,False,True,False,False,False,False,1.8666666666666667,398.2213684302076,398.2213684302076,0.06290099995129154
59,21,97,3.6,67,269.44414015954374,False,False,True,False,False,False,False,True,2.6818181818181817,398.2213684302076,398.2213684302076,0.47793664465819163
50,27,100,4.22,173,685.6696935694298,True,False,False,False,False,True,False,True,1.7857142857142858,398.2213684302076,398.2213684302076,-0.41922273630446766
89,8,40,3.59,151,528.0024896243917,False,True,False,False,False,True,False,True,9.88888888888889,398.2213684302076,398.2213684302076,-0.2457964190405756
83,34,96,4.71,176,812.0729938599545,False,True,False,True,True,False,False,True,2.3714285714285714,398.2213684302076,398.2213684302076,-0.5096236773773534
73,14,28,4.31,29,118.97305838669006,False,True,False,False,True,False,False,False,4.866666666666666,398.2213684302076,398.2213684302076,2.3471558504942833
76,35,8,4.89,138,406.5899107855241,True,False,True,False,False,False,False,True,2.111111111111111,398.2213684302076,398.2213684302076,-0.020582267619844972
56,35,33,3.97,47,134.77582951421903,False,False,False,True,False,True,False,False,1.5555555555555556,398.2213684302076,398.2213684302076,1.9546942494477075
40,20,11,4.4,83,343.79851998722387,False,False,True,False,False,False,False,False,1.9047619047619047,398.2213684302076,398.2213684302076,0.15829866994484487
27,6,92,3.73,125,460.2837624776103,False,True,False,True,False,False,True,True,3.857142857142857,398.2213684302076,398.2213684302076,-0.13483507155093624
32,7,79,4.05,83,306.390461217286,False,True,True,False,False,True,False,False,4.0,398.2213684302076,398.2213684302076,0.29971855797363406
48,24,35,4.2,51,251.4211394087152,False,True,False,True,False,False,True,True,1.92,398.2213684302076,398.2213684302076,0.583881806306076
71,41,31,3.81,140,614.63671317069,False,True,False,False,False,False,False,True,1.6904761904761905,398.2213684302076,398.2213684302076,-0.3521028602799748
53,6,74,4.12,76,231.1651667910225,False,False,False,True,False,False,True,False,7.571428571428571,398.2213684302076,398.2213684302076,0.7226703052117143
87,44,61,3.87,16,117.76366453355408,False,False,False,True,True,False,False,True,1.9333333333333333,398.2213684302076,398.2213684302076,2.3815300331176723
36,16,82,4.62,72,253.4912438007839,False,True,True,False,False,False,False,True,2.1176470588235294,398.2213684302076,398.2213684302076,0.5709472345449752
39,20,71,4.11,111,404.5983991889042,False,False,False,False,False,True,False,False,1.8571428571428572,398.2213684302076,398.2213684302076,-0.015761384057575607
91,81,15,4.68,20,135.1772701347079,False,False,False,False,True,False,False,True,1.1097560975609757,398.2213684302076,398.2213684302076,1.9459195916101053
31,18,46,4.86,128,360.8585507409454,False,True,True,False,False,False,True,False,1.631578947368421,398.2213684302076,398.2213684302076,0.10353867910998825
94,67,34,4.64,64,231.3263184773236,True,False,False,True,False,False,True,True,1.3823529411764706,398.2213684302076,398.2213684302076,0.7214702202994006
83,18,12,4.98,81,286.409294385432,False,True,False,False,False,True,False,False,4.368421052631579,398.2213684302076,398.2213684302076,0.3903926172671818
34,9,65,4.69,107,508.7118174567975,False,True,False,True,False,False,False,True,3.4,398.2213684302076,398.2213684302076,-0.21719654475291086
32,6,75,4.47,154,721.7212691270341,False,False,False,False,False,True,False,True,4.571428571428571,398.2213684302076,398.2213684302076,-0.4482338466872667
22,7,15,3.53,180,552.2693747461685,False,True,False,False,True,False,False,True,2.75,398.2213684302076,398.2213684302076,-0.27893635490246727
49,20,52,4.74,162,510.62689141008207,False,False,False,True,False,False,False,True,2.3333333333333335,398.2213684302076,398.2213684302076,-0.22013239974391036
61,38,95,3.5,164,415.9794524398186,False,True,False,True,False,False,True,False,1.564102564102564,398.2213684302076,398.2213684302076,-0.04268981053139916
21,9,48,4.4,152,660.0597080304599,False,True,False,False,False,False,False,True,2.1,398.2213684302076,398.2213684302076,-0.39668886983201407
40,18,16,4.59,157,644.0445755475266,False,True,False,True,False,False,False,True,2.1052631578947367,398.2213684302076,398.2213684302076,-0.3816866354449697
22,6,82,4.3,172,710.884313751738,False,True,False,True,False,True,False,True,3.142857142857143,398.2213684302076,398.2213684302076,-0.4398225411268839
34,11,66,4.59,134,478.20015364109577,True,False,False,False,False,True,False,False,2.8333333333333335,398.2213684302076,398.2213684302076,-0.1672496016613888
56,31,9,4.79,167,744.4180991800615,False,False,False,True,False,False,False,True,1.75,398.2213684302076,398.2213684302076,-0.46505684256088337
93,36,60,4.63,111,478.7697584495512,False,True,False,False,False,False,False,False,2.5135135135135136,398.2213684302076,398.2213684302076,-0.16824034642495314
38,9,57,4.26,16,104.0560727191975,True,False,False,False,False,True,False,True,3.8,398.2213684302076,398.2213684302076,2.8269882576179426
76,26,74,4.18,159,486.1839276370279,True,False,False,True,True,False,False,True,2.814814814814815,398.2213684302076,398.2213684302076,-0.18092444897209944
47,24,11,3.62,148,657.0936874279021,True,False,False,True,False,False,True,True,1.88,398.2213684302076,398.2213684302076,-0.3939656154832542
64,10,62,4.98,38,96.3007413779792,False,True,False,True,True,False,False,False,5.818181818181818,398.2213684302076,398.2213684302076,3.1351848670322666
56,10,28,3.8,144,609.9082747031204,False,False,False,False,False,False,False,False,5.090909090909091,398.2213684302076,398.2213684302076,-0.34707990537749916
44,25,32,4.43,154,502.1012063441772,False,False,False,True,False,False,True,True,1.6923076923076923,398.2213684302076,398.2213684302076,-0.20689023766806636
34,6,11,3.75,179,465.719058488387,False,False,True,False,False,True,False,False,4.857142857142857,398.2213684302076,398.2213684302076,-0.14493220500200452
45,18,70,3.84,122,308.43591786214927,True,False,False,True,False,False,True,False,2.3684210526315788,398.2213684302076,398.2213684302076,0.29109920527539385
31,7,22,4.88,172,806.0212701919081,False,False,True,False,False,False,False,True,3.875,398.2213684302076,398.2213684302076,-0.5059418613910849
95,28,34,4.48,163,576.9675719994219,False,False,True,False,True,False,False,False,3.2758620689655173,398.2213684302076,398.2213684302076,-0.3098028593700469
82,59,39,3.5,67,284.2944207006542,False,False,True,False,False,False,True,True,1.3666666666666667,398.2213684302076,398.2213684302076,0.40073578457423176
95,38,39,3.71,97,478.3662772118347,False,True,False,True,False,False,False,True,2.4358974358974357,398.2213684302076,398.2213684302076,-0.16753879317905304
27,12,1,4.93,41,119.4823999754907,True,False,False,True,True,False,False,False,2.076923076923077,398.2213684302076,398.2213684302076,2.332887257971838
94,23,71,4.15,154,532.5097779421501,True,False,True,False,False,False,True,True,3.9166666666666665,398.2213684302076,398.2213684302076,-0.2521801759789115
66,15,88,4.21,65,291.9008795114952,False,True,False,True,True,False,False,True,4.125,398.2213684302076,398.2213684302076,0.36423490431629696
40,6,37,4.75,148,707.8553931548287,False,False,False,False,False,False,False,True,5.714285714285714,398.2213684302076,398.2213684302076,-0.4374255359482655
56,27,62,4.74,129,435.7154538108565,True,False,False,True,True,False,False,True,2.0,398.2213684302076,398.2213684302076,-0.08605176854003682
54,6,48,4.26,154,504.0841142440527,True,False,False,False,False,True,False,False,7.714285714285714,398.2213684302076,398.2213684302076,-0.2100100812988358
46,15,96,4.69,116,497.3770093020007,True,False,False,True,False,True,False,True,2.875,398.2213684302076,398.2213684302076,-0.19935710540972582
65,16,82,3.62,146,460.8002858653508,True,False,False,True,True,False,False,True,3.823529411764706,398.2213684302076,398.2213684302076,-0.13580485810164894
96,48,11,4.19,79,272.4960775620536,False,True,False,False,False,False,True,False,1.9591836734693877,398.2213684302076,398.2213684302076,0.4613838554777856
47,9,88,4.06,93,246.9535423209308,True,False,False,False,False,False,True,False,4.7,398.2213684302076,398.2213684302076,0.6125355590676048
20,7,55,4.43,153,482.7422075016093,False,True,False,True,False,False,True,False,2.5,398.2213684302076,398.2213684302076,-0.1750848335985205
94,57,13,4.04,60,205.495759583372,True,False,True,False,False,False,False,False,1.6206896551724137,398.2213684302076,398.2213684302076,0.9378568649668149
52,30,25,3.67,142,531.6062153403296,True,False,False,True,False,False,True,False,1.6774193548387097,398.2213684302076,398.2213684302076,-0.2509091185563552
71,6,48,4.05,157,550.9983736824666,True,False,False,False,False,False,False,False,10.142857142857142,398.2213684302076,398.2213684302076,-0.2772730602292168
46,8,39,3.97,123,396.9586997774456,False,False,False,False,True,False,False,True,5.111111111111111,398.2213684302076,398.2213684302076,0.0031808564807117258
53,40,13,3.79,118,318.2115758092651,False,True,True,False,False,False,True,False,1.2926829268292683,398.2213684302076,398.2213684302076,0.2514358329594522
26,11,97,3.64,141,427.0550612068028,False,True,True,False,False,True,False,False,2.1666666666666665,398.2213684302076,398.2213684302076,-0.06751750627920182
100,46,74,3.74,171,448.31285347772814,True,False,False,False,False,False,False,False,2.127659574468085,398.2213684302076,398.2213684302076,-0.11173332341230559
74,38,95,5.0,167,455.4083398759809,False,True,True,False,True,False,False,False,1.8974358974358974,398.2213684302076,398.2213684302076,-0.1255729560450008
53,5,100,4.46,33,179.17081970350634,False,False,False,False,False,False,True,True,8.833333333333334,398.2213684302076,398.2213684302076,1.2225793747508007
75,63,24,4.18,29,104.18588264010208,False,True,False,False,False,False,False,False,1.171875,398.2213684302076,398.2213684302076,2.8222200392141095
44,9,54,4.2,13,91.67748868757226,True,False,True,False,False,True,False,True,4.4,398.2213684302076,398.2213684302076,3.3437202974364437
76,60,81,3.6,72,264.08573637935564,True,False,True,False,True,False,False,True,1.2459016393442623,398.2213684302076,398.2213684302076,0.5079245622647635
88,18,80,4.83,109,424.65693227127065,True,False,False,True,True,False,False,False,4.631578947368421,398.2213684302076,398.2213684302076,-0.062251577290103076
54,35,95,4.98,61,218.9504185416184,False,False,False,False,True,False,False,True,1.5,398.2213684302076,398.2213684302076,0.81877418222205
49,30,7,3.97,77,248.1703336422785,False,True,True,False,False,False,False,True,1.5806451612903225,398.2213684302076,398.2213684302076,0.6046292181087927
25,8,11,4.0,109,422.4367392307234,False,True,False,True,False,False,False,False,2.7777777777777777,398.2213684302076,398.2213684302076,-0.057323070063965344
36,18,15,4.21,86,280.5240756909656,True,False,False,False,False,False,False,False,1.894736842105263,398.2213684302076,398.2213684302076,0.4195621799994846
42,25,44,4.99,122,565.9834811108678,True,False,False,True,False,True,False,True,1.6153846153846154,398.2213684302076,398.2213684302076,-0.29640814313412467
29,14,2,4.69,180,828.2131345744126,False,False,False,False,False,False,True,True,1.9333333333333333,398.2213684302076,398.2213684302076,-0.5191800856492834
52,16,63,4.13,49,132.84680584297232,False,True,False,True,False,True,False,False,3.0588235294117645,398.2213684302076,398.2213684302076,1.9975983683108909
37,6,59,4.73,20,86.17345483820148,False,False,False,False,True,False,False,False,5.285714285714286,398.2213684302076,398.2213684302076,3.6211605322997036
91,17,21,4.84,149,545.3868063047398,False,False,False,False,False,False,False,True,5.055555555555555,398.2213684302076,398.2213684302076,-0.269836813383238
29,8,79,4.26,133,531.0619846358322,False,False,False,True,False,True,False,True,3.2222222222222223,398.2213684302076,398.2213684302076,-0.2501414525024195
62,45,87,4.74,20,108.6023564641184,False,False,True,False,False,False,False,True,1.3478260869565217,398.2213684302076,398.2213684302076,2.666783865429086
69,7,51,4.56,103,462.66304412150464,False,True,True,False,False,False,False,True,8.625,398.2213684302076,398.2213684302076,-0.13928425127115487
32,14,80,3.56,80,254.9510771161675,True,False,False,True,False,False,False,True,2.1333333333333333,398.2213684302076,398.2213684302076,0.5619520926705459
