Number_of_Riders,Number_of_Drivers,Number_of_Past_Rides,Average_Ratings,Expected_Ride_Duration,Historical_Cost_of_Ride,Location_Category_Suburban,Location_Category_Urban,Customer_Loyalty_Status_Regular,Customer_Loyalty_Status_Silver,Time_of_Booking_Evening,Time_of_Booking_Morning,Time_of_Booking_Night,Vehicle_Type_Premium,price_ratio,adjusted_price
36,18,15,4.21,86,280.5240756909656,True,False,False,False,False,False,False,False,0.4777777777777778,364.22478727519695
42,25,44,4.99,122,565.9834811108678,True,False,False,True,False,True,False,True,0.6777777777777778,438.72531194512356
29,14,2,4.69,180,828.2131345744126,False,False,False,False,False,False,True,True,1.0,558.7539350244498
52,16,63,4.13,49,132.84680584297232,False,True,False,True,False,True,False,False,0.2722222222222222,287.65480358666116
37,6,59,4.73,20,86.17345483820148,False,False,False,False,True,False,False,False,0.1111111111111111,227.6404920469981
91,17,21,4.84,149,545.3868063047398,False,False,False,False,False,False,False,True,0.8277777777777777,494.60070544756854
29,8,79,4.26,133,531.0619846358322,False,False,False,True,False,True,False,True,0.7388888888888889,461.48936114982337
62,45,87,4.74,20,108.6023564641184,False,False,True,False,False,False,False,True,0.1111111111111111,227.6404920469981
69,7,51,4.56,103,462.66304412150464,False,True,True,False,False,False,False,True,0.5722222222222222,399.4055905915512
32,14,80,3.56,80,254.9510771161675,True,False,False,True,False,False,False,True,0.4444444444444444,351.80803316354246
78,31,6,3.78,64,271.0126649576171,False,True,False,False,True,False,False,True,0.35555555555555557,318.69668886579734
53,10,10,3.58,168,424.48842846396354,False,False,False,True,True,False,False,False,0.9333333333333333,533.9204268011409
60,50,54,4.57,38,151.77728650517233,True,False,False,True,False,False,False,True,0.2111111111111111,264.8907543819614
97,58,1,4.11,83,383.0749064097095,False,True,False,False,False,True,False,True,0.46111111111111114,358.01641021936973
87,77,12,3.56,11,97.78450586126137,False,True,False,False,False,False,True,True,0.06111111111111111,209.0153608795164
74,20,68,4.36,32,119.59407325541466,False,False,False,True,False,False,True,False,0.17777777777777778,252.47400027030696
90,58,1,4.7,21,126.57277068445282,False,True,False,False,False,False,False,True,0.11666666666666667,229.70995106560716
21,8,69,4.24,176,829.5343798843528,False,False,True,False,False,False,False,True,0.9777777777777777,550.4760989500136
70,35,35,4.9,108,418.815349545453,False,True,False,True,False,False,True,True,0.6,409.75288568459655
37,7,1,3.92,62,233.21310275336955,True,False,True,False,True,False,False,False,0.34444444444444444,314.5577708285792
30,11,93,3.56,155,701.141472496938,False,False,False,False,False,False,True,True,0.8611111111111112,507.017459559223
64,22,26,4.24,115,388.72966746525947,False,True,True,False,True,False,False,True,0.6388888888888888,424.23909881486003
40,23,6,3.96,178,528.60807288888,False,True,False,True,False,False,True,False,0.9888888888888889,554.6150169872317
28,18,100,3.62,92,382.03843862699455,False,True,False,False,False,False,False,True,0.5111111111111111,376.6415413868513
85,19,17,3.69,164,587.331264277609,False,False,False,False,False,True,False,False,0.9111111111111111,525.6425907267046
92,77,100,4.26,47,167.7398193291184,False,True,False,False,False,False,True,False,0.2611111111111111,283.51588554944306
93,56,56,4.65,86,304.8360144837103,True,False,True,False,True,False,False,True,0.4777777777777778,364.22478727519695
36,25,26,3.57,122,354.1540979676975,False,False,True,False,False,False,False,False,0.6777777777777778,438.72531194512356
94,50,88,4.95,49,250.4603273046531,True,False,True,False,False,False,True,True,0.2722222222222222,287.65480358666116
27,8,48,4.18,167,495.2197782062817,False,False,False,False,False,False,False,False,0.9277777777777778,531.8509677825318
86,41,96,4.5,68,301.5483736351267,False,False,True,False,False,True,False,True,0.37777777777777777,326.9745249402336
22,11,39,4.63,101,433.03454356764814,False,False,True,False,True,False,False,False,0.5611111111111111,395.266672554333
95,56,86,3.79,147,671.4712089285143,False,False,False,True,False,True,False,True,0.8166666666666667,490.4617874103504
99,89,63,4.84,16,49.71329085631081,False,True,False,True,False,False,False,False,0.08888888888888889,219.36265597256178
22,8,4,4.84,122,408.129769999122,False,False,True,False,False,True,False,False,0.6777777777777778,438.72531194512356
100,85,59,4.46,110,329.4837131421355,True,False,False,True,True,False,False,False,0.6111111111111112,413.8918037218147
61,38,100,4.34,78,383.3178042225475,False,False,False,True,True,False,False,True,0.43333333333333335,347.66911512632436
33,18,7,4.01,105,313.06815696851334,True,False,False,False,False,False,True,False,0.5833333333333334,403.5445086287694
39,22,63,3.87,170,706.6896358975697,False,False,False,False,True,False,False,True,0.9444444444444444,538.059344838359
37,5,75,3.88,26,142.6153122038585,False,True,False,True,True,False,False,True,0.14444444444444443,240.05724615865248
95,53,6,4.01,158,708.8224028092762,True,False,False,True,False,False,False,True,0.8777777777777778,513.2258366150502
28,6,54,4.03,168,593.065918046481,True,False,False,False,False,False,False,True,0.9333333333333333,533.9204268011409
66,17,84,4.47,139,604.3834014812801,False,True,False,False,False,False,True,False,0.7722222222222223,473.9061152614778
60,11,18,4.29,26,100.2582627032478,True,False,False,False,True,False,False,False,0.14444444444444443,240.05724615865248
94,34,99,4.54,155,685.7612504810801,True,False,False,False,False,False,False,True,0.8611111111111112,507.017459559223
63,12,54,4.47,140,446.41301231617626,False,True,False,True,True,False,False,True,0.7777777777777778,475.97557428008685
38,8,59,4.44,75,291.107936848218,True,False,False,True,False,False,True,True,0.4166666666666667,341.46073807049714
35,21,13,4.14,36,193.64239387562827,True,False,False,True,False,True,False,True,0.2,260.75183634474325
83,64,78,4.01,109,304.52612995371493,True,False,False,False,True,False,False,False,0.6055555555555555,411.82234470320566
62,14,33,4.23,85,386.834933294766,False,False,False,True,False,True,False,True,0.4722222222222222,362.15532825658784
88,48,52,4.52,92,230.83258579661484,False,True,False,False,False,False,True,False,0.5111111111111111,376.6415413868513
68,11,89,3.66,93,333.9106726820272,False,False,False,True,True,False,False,False,0.5166666666666667,378.7110004054604
84,64,34,4.13,99,353.8098038704909,False,True,True,False,True,False,False,True,0.55,391.1277545171149
40,10,60,3.87,79,293.19813425701705,False,True,True,False,False,False,True,True,0.4388888888888889,349.7385741449334
93,20,38,4.78,144,447.083068843808,False,True,True,False,False,False,False,True,0.8,484.25341035452317
57,44,78,3.53,153,584.888884974888,False,True,False,False,True,False,False,False,0.85,502.87854152200487
67,16,24,4.52,150,488.1872511532145,True,False,False,False,True,False,False,True,0.8333333333333334,496.67016446617765
68,16,91,4.49,77,246.7577555097292,False,True,False,True,False,False,True,False,0.42777777777777776,345.59965610771525
38,22,60,3.6,104,312.1731588463509,False,True,False,False,False,True,False,True,0.5777777777777777,401.4750496101602
49,28,61,3.9,172,576.281119337865,False,True,False,True,True,False,False,True,0.9555555555555556,542.1982628755773
98,59,55,4.6,100,381.391205400882,False,True,True,False,False,True,False,False,0.5555555555555556,393.19721353572396
47,9,38,4.06,141,543.7702542024564,True,False,False,False,False,True,False,False,0.7833333333333333,478.0450332986959
27,11,97,4.78,137,472.5224037960476,False,True,True,False,True,False,False,True,0.7611111111111111,469.76719722425963
59,29,68,4.4,88,286.05897011629656,False,True,True,False,False,False,True,True,0.4888888888888889,368.3637053124151
56,20,74,4.05,25,88.95619552388446,False,True,True,False,True,False,False,False,0.1388888888888889,237.98778714004342
50,39,62,3.95,135,646.9811778631195,False,True,False,False,False,True,False,True,0.75,465.6282791870415
93,37,37,4.75,76,292.9246564000302,False,True,False,False,False,False,True,False,0.4222222222222222,343.5301970891062
46,22,97,3.51,100,395.769846813748,False,False,True,False,False,True,False,False,0.5555555555555556,393.19721353572396
56,19,16,4.46,86,279.6798100890559,True,False,False,True,True,False,False,True,0.4777777777777778,364.22478727519695
37,16,8,4.5,46,192.50297743378897,True,False,False,False,True,False,False,False,0.25555555555555554,281.44642653083395
85,58,85,4.1,92,351.77029329216225,False,True,True,False,False,False,True,True,0.5111111111111111,376.6415413868513
27,7,89,3.6,120,555.4019371049674,False,True,True,False,False,True,False,True,0.6666666666666666,434.58639390790535
44,16,31,3.96,122,395.3781570382596,False,False,False,True,False,False,True,True,0.6777777777777778,438.72531194512356
75,51,68,3.65,66,261.5103067801241,True,False,True,False,False,False,False,True,0.36666666666666664,322.83560690301545
21,11,46,3.84,103,397.5648404411393,False,True,False,False,False,True,False,False,0.5722222222222222,399.4055905915512
42,29,67,4.59,153,735.2764383329761,True,False,False,True,False,True,False,True,0.85,502.87854152200487
25,15,100,4.9,94,289.4570095389695,True,False,False,True,False,False,True,True,0.5222222222222223,380.7804594240695
67,46,92,4.72,32,97.6750013649232,True,False,True,False,False,True,False,False,0.17777777777777778,252.47400027030696
29,6,24,4.37,50,197.46392160702555,True,False,False,True,False,False,False,False,0.2777777777777778,289.72426260527027
100,70,42,4.9,167,762.8822843495781,False,True,False,False,False,False,True,True,0.9277777777777778,531.8509677825318
37,10,27,4.26,143,512.44939271165,True,False,False,False,False,False,False,False,0.7944444444444444,482.18395133591406
31,14,37,4.3,103,484.4661863877365,False,True,False,False,False,False,True,True,0.5722222222222222,399.4055905915512
49,12,30,4.37,84,353.01840875622844,True,False,False,True,False,False,False,True,0.4666666666666667,360.0858692379788
42,19,56,4.84,144,539.7316715337728,False,False,True,False,True,False,False,True,0.8,484.25341035452317
61,5,48,4.15,29,114.16365482248573,False,False,True,False,False,True,False,False,0.16111111111111112,246.26562321447972
24,7,85,4.36,169,521.4080460440558,True,False,False,False,False,False,True,False,0.9388888888888889,535.98988581975
20,10,18,4.28,123,450.3878805106937,False,False,True,False,True,False,False,True,0.6833333333333333,440.7947709637326
22,9,36,4.51,10,82.69156896202661,False,True,False,True,True,False,False,True,0.05555555555555555,206.94590186090736
98,87,59,4.26,13,34.57409278115731,True,False,True,False,False,False,False,False,0.07222222222222222,213.15427891673454
30,14,64,4.45,147,535.1718879088473,False,True,False,True,False,False,False,False,0.8166666666666667,490.4617874103504
32,13,75,4.56,111,333.4011668412356,False,True,True,False,True,False,False,True,0.6166666666666667,415.96126274042376
22,12,49,4.88,35,179.8388198801664,False,True,False,True,False,False,True,True,0.19444444444444445,258.68237732613414
62,8,13,4.2,65,241.9912178461052,False,True,False,True,False,False,True,True,0.3611111111111111,320.7661478844064
51,27,8,4.31,92,369.3803924019288,False,True,False,False,False,False,True,False,0.5111111111111111,376.6415413868513
85,74,82,3.92,177,704.3001292247022,True,False,True,False,True,False,False,True,0.9833333333333333,552.5455579686226
28,9,26,3.95,114,466.9720738288303,False,True,False,True,False,False,True,True,0.6333333333333333,422.169639796251
93,70,21,3.81,12,41.12164471941277,True,False,False,True,True,False,False,False,0.06666666666666667,211.0848198981255
36,9,53,4.46,127,404.02979977887577,True,False,False,True,False,False,True,True,0.7055555555555556,449.072607038169
80,22,17,4.4,141,423.75441798529033,False,False,False,False,False,True,False,False,0.7833333333333333,478.0450332986959
60,24,18,4.16,45,165.72466245477892,False,False,True,False,False,True,False,True,0.25,279.3769675122249
97,45,90,3.71,151,578.8213877560842,False,True,False,True,False,True,False,True,0.8388888888888889,498.73962348478676
53,14,24,3.99,161,707.4493979183783,True,False,False,True,False,False,False,True,0.8944444444444445,519.4342136708774
79,22,53,3.96,126,542.8095730212775,False,False,False,True,True,False,False,True,0.7,447.00314801955983
44,24,55,4.08,137,513.9900766589533,False,True,False,True,False,False,False,True,0.7611111111111111,469.76719722425963
34,12,3,4.83,62,298.3556200090825,True,False,True,False,False,False,True,True,0.34444444444444444,314.5577708285792
55,12,96,4.66,48,183.2701656673754,False,True,False,True,False,True,False,True,0.26666666666666666,285.5853445680521
49,29,35,4.8,160,468.3069201504469,True,False,True,False,True,False,False,True,0.8888888888888888,517.3647546522683
72,54,68,3.85,74,220.4983368386397,False,False,True,False,False,False,False,False,0.4111111111111111,339.39127905188803
72,27,76,3.97,70,265.94661511348426,False,True,False,False,False,True,False,True,0.3888888888888889,331.1134429774517
99,6,49,4.32,113,311.4894374116108,True,False,False,False,False,False,False,False,0.6277777777777778,420.10018077764187
21,10,22,4.42,151,647.8477765247827,False,False,True,False,False,True,False,False,0.8388888888888889,498.73962348478676
50,25,89,4.74,107,383.9141419544756,False,True,False,True,False,False,False,False,0.5944444444444444,407.6834266659875
61,35,4,4.77,115,557.916185756397,False,False,False,True,False,True,False,True,0.6388888888888888,424.23909881486003
24,5,57,4.96,70,228.7960083986281,False,False,False,True,False,False,True,True,0.3888888888888889,331.1134429774517
31,17,71,4.46,55,237.76862211931405,False,False,False,True,True,False,False,True,0.3055555555555556,300.07155769831564
35,20,62,3.55,117,297.0874038526085,True,False,True,False,False,False,False,False,0.65,428.37801685207813
74,30,97,3.9,179,794.3231511066332,False,True,True,False,True,False,False,False,0.9944444444444445,556.6844760058408
94,61,12,4.95,133,563.8497971641384,False,True,True,False,True,False,False,True,0.7388888888888889,461.48936114982337
44,11,31,3.92,110,339.2870734791633,False,False,False,True,False,False,False,True,0.6111111111111112,413.8918037218147
84,37,3,3.83,69,248.9476553705649,False,True,False,False,True,False,False,True,0.38333333333333336,329.04398395884266
27,12,39,4.51,55,279.2686999169939,True,False,True,False,False,True,False,True,0.3055555555555556,300.07155769831564
59,36,43,3.74,25,145.04223833476908,True,False,True,False,True,False,False,True,0.1388888888888889,237.98778714004342
82,20,59,3.99,45,241.8259564507362,False,True,True,False,False,False,True,True,0.25,279.3769675122249
24,10,24,4.09,97,430.60985477056624,False,True,False,False,False,True,False,True,0.5388888888888889,386.9888364798967
84,67,48,4.87,81,219.99370680056552,True,False,True,False,False,False,True,False,0.45,353.8774921821515
52,9,24,4.19,102,366.7282586383836,True,False,True,False,False,True,False,False,0.5666666666666667,397.33613157294207
38,12,44,4.85,110,356.8814026432877,False,False,False,True,True,False,False,False,0.6111111111111112,413.8918037218147
26,12,80,4.27,134,441.4714772887345,False,True,True,False,False,False,False,False,0.7444444444444445,463.5588201684325
61,39,82,4.49,46,230.1431447581205,True,False,True,False,False,True,False,True,0.25555555555555554,281.44642653083395
87,41,97,4.27,37,158.89198003545,False,False,False,False,False,False,False,True,0.20555555555555555,262.8212953633523
98,46,55,4.71,173,766.9193242115463,True,False,False,False,True,False,False,False,0.9611111111111111,544.2677218941864
24,13,54,4.09,161,466.7229822330101,False,True,False,True,False,True,False,False,0.8944444444444445,519.4342136708774
44,8,43,3.82,86,233.50662384935427,False,True,False,False,False,False,True,False,0.4777777777777778,364.22478727519695
71,59,71,4.47,31,104.1037337805616,False,True,True,False,True,False,False,False,0.17222222222222222,250.4045412516979
91,59,68,4.77,15,38.33576819209958,False,True,False,True,False,False,True,False,0.08333333333333333,217.29319695395267
32,14,75,4.49,177,761.0167600703148,False,True,False,False,False,False,True,False,0.9833333333333333,552.5455579686226
79,24,0,4.26,82,284.8625062809567,False,True,False,True,True,False,False,False,0.45555555555555555,355.9469512007606
73,27,55,4.27,50,216.06019585156733,False,True,True,False,False,True,False,True,0.2777777777777778,289.72426260527027
32,16,80,4.78,11,39.37370119886104,False,False,False,True,False,True,False,False,0.06111111111111111,209.0153608795164
22,10,5,4.44,129,471.7821019342959,False,False,False,True,False,True,False,True,0.7166666666666667,453.2115250753871
35,19,45,4.99,159,508.6730024657942,False,True,False,True,False,False,False,False,0.8833333333333333,515.2952956336593
24,10,79,4.3,24,95.11851081754354,True,False,True,False,False,False,True,False,0.13333333333333333,235.91832812143434
67,31,64,3.62,169,735.1444900755255,False,False,False,False,False,False,True,False,0.9388888888888889,535.98988581975
100,73,95,3.98,100,456.60307303079816,False,True,False,True,False,False,True,True,0.5555555555555556,393.19721353572396
66,16,94,4.52,34,122.24187517858556,False,True,False,True,False,True,False,False,0.18888888888888888,256.6129183075251
96,36,57,4.06,139,599.8171406236374,False,True,True,False,True,False,False,True,0.7722222222222223,473.9061152614778
60,8,68,4.84,144,438.5186068324803,False,True,True,False,False,True,False,True,0.8,484.25341035452317
92,31,54,3.91,148,516.1330392078827,False,False,False,True,False,False,True,True,0.8222222222222222,492.53124642895943
92,49,9,4.23,89,397.4831040703401,False,True,False,True,True,False,False,True,0.49444444444444446,370.43316433102416
56,37,27,4.12,68,317.8400260939533,False,True,False,True,False,False,False,True,0.37777777777777777,326.9745249402336
88,71,42,4.87,109,330.78364034759613,False,False,True,False,False,False,False,True,0.6055555555555555,411.82234470320566
87,47,6,4.54,162,743.3166378180009,False,False,False,True,False,True,False,True,0.9,521.5036726894865
85,6,92,4.11,73,274.1712773124912,True,False,False,False,False,False,False,False,0.40555555555555556,337.321820033279
98,54,34,4.57,113,462.4075929220183,False,False,True,False,True,False,False,True,0.6277777777777778,420.10018077764187
28,14,24,4.2,147,533.0802632142761,False,False,True,False,False,False,False,False,0.8166666666666667,490.4617874103504
36,9,22,3.51,37,143.2178421949143,True,False,False,True,False,False,True,True,0.20555555555555555,262.8212953633523
20,8,38,4.82,155,574.9456425421428,True,False,False,True,False,False,True,True,0.8611111111111112,507.017459559223
94,36,41,4.57,76,215.741761640662,False,False,True,False,False,True,False,False,0.4222222222222222,343.5301970891062
94,82,48,4.92,20,129.7685299495176,True,False,False,False,False,True,False,True,0.1111111111111111,227.6404920469981
70,7,13,4.09,117,321.0007657787772,False,True,True,False,False,False,False,False,0.65,428.37801685207813
90,71,37,3.51,32,172.59277503910292,True,False,True,False,False,True,False,True,0.17777777777777778,252.47400027030696
42,10,56,4.01,95,455.20978516158993,False,True,False,True,False,False,True,True,0.5277777777777778,382.84991844267853
44,18,88,3.67,50,199.8397440906976,True,False,False,False,False,False,True,True,0.2777777777777778,289.72426260527027
60,16,28,3.91,105,281.0970650985199,True,False,True,False,True,False,False,False,0.5833333333333334,403.5445086287694
26,5,7,4.75,140,413.54800185803066,False,False,False,True,False,False,False,True,0.7777777777777778,475.97557428008685
79,13,6,4.63,38,134.09432585149492,False,False,True,False,False,False,False,False,0.2111111111111111,264.8907543819614
26,8,65,3.58,89,378.50396161301137,False,False,False,False,False,False,True,True,0.49444444444444446,370.43316433102416
62,7,2,4.71,28,162.05358553352147,False,True,False,True,False,True,False,True,0.15555555555555556,244.19616419587067
42,16,33,3.63,166,513.1161277813304,False,False,False,False,False,True,False,False,0.9222222222222223,529.7815087639228
57,16,0,3.95,97,308.6385554813678,False,True,True,False,False,False,False,False,0.5388888888888889,386.9888364798967
33,13,34,4.78,66,239.08854651007988,False,False,False,False,False,True,False,False,0.36666666666666664,322.83560690301545
22,10,26,4.97,170,562.1650160715976,False,False,True,False,False,True,False,False,0.9444444444444444,538.059344838359
67,44,27,4.69,129,467.0198948894929,False,True,True,False,False,True,False,False,0.7166666666666667,453.2115250753871
62,15,15,4.28,73,327.43334173812747,True,False,False,True,False,False,True,False,0.40555555555555556,337.321820033279
95,49,92,4.27,99,332.0936161256213,False,False,True,False,False,False,True,True,0.55,391.1277545171149
61,36,72,4.64,109,457.0853188522962,False,True,False,True,False,False,True,True,0.6055555555555555,411.82234470320566
48,12,25,4.26,180,552.8162271192283,False,False,False,True,False,False,True,False,1.0,558.7539350244498
93,59,30,4.11,89,281.0521288708149,False,False,True,False,False,False,False,True,0.49444444444444446,370.43316433102416
59,18,67,3.86,98,288.3451530321269,False,True,False,False,False,True,False,False,0.5444444444444444,389.05829549850574
95,73,20,3.59,138,666.8242060496077,False,True,True,False,True,False,False,True,0.7666666666666667,471.8366562428687
71,33,4,4.88,109,436.0192372930386,True,False,True,False,True,False,False,True,0.6055555555555555,411.82234470320566
20,7,71,3.83,51,248.22030676592635,True,False,False,False,False,True,False,True,0.2833333333333333,291.7937216238793
23,7,96,3.97,165,493.2338839519256,False,True,False,False,False,False,False,True,0.9166666666666666,527.7120497453136
80,69,94,4.44,74,291.5110820764234,True,False,False,True,False,False,True,False,0.4111111111111111,339.39127905188803
58,10,51,4.27,138,459.0606514814432,False,True,False,False,False,False,True,True,0.7666666666666667,471.8366562428687
71,25,72,4.46,169,603.9358824371426,False,True,False,False,True,False,False,False,0.9388888888888889,535.98988581975
69,26,48,4.28,175,502.6040622268877,False,False,False,False,True,False,False,True,0.9722222222222222,548.4066399314045
89,54,48,4.38,24,74.78832688768996,True,False,False,False,False,False,False,False,0.13333333333333333,235.91832812143434
84,62,52,4.61,29,126.23081147979764,False,True,False,True,False,False,False,False,0.16111111111111112,246.26562321447972
98,61,91,4.28,95,319.94237960548924,False,True,False,True,False,False,True,False,0.5277777777777778,382.84991844267853
95,25,26,3.62,81,207.61291922267668,False,True,False,False,False,True,False,False,0.45,353.8774921821515
79,29,29,4.22,99,304.74417790488224,False,False,False,True,False,False,True,False,0.55,391.1277545171149
82,10,97,4.43,177,481.7658793191911,False,True,False,True,False,False,True,False,0.9833333333333333,552.5455579686226
87,5,6,3.76,28,83.3353748167845,False,False,False,False,True,False,False,False,0.15555555555555556,244.19616419587067
83,35,3,4.32,116,513.6451022177532,False,False,False,False,False,False,True,True,0.6444444444444445,426.3085578334691
47,9,5,4.81,178,561.374877548703,False,False,True,False,False,False,True,True,0.9888888888888889,554.6150169872317
34,7,54,4.71,149,516.51117285383,False,True,False,True,False,False,True,True,0.8277777777777777,494.60070544756854
26,13,14,4.19,174,666.4286805847338,False,False,True,False,False,True,False,False,0.9666666666666667,546.3371809127955
88,7,11,3.64,130,573.2085393656391,False,False,False,False,False,False,True,True,0.7222222222222222,455.2809840939962
57,26,92,3.8,67,283.7979251507492,False,False,True,False,True,False,False,True,0.37222222222222223,324.90506592162455
45,17,67,4.7,15,66.78323718712389,False,False,False,True,False,False,False,False,0.08333333333333333,217.29319695395267
82,26,35,4.71,114,289.2390324634591,False,True,False,False,False,True,False,False,0.6333333333333333,422.169639796251
54,39,88,4.59,42,147.42638660593482,False,False,False,False,True,False,False,False,0.23333333333333334,273.16859045639774
95,24,79,3.5,130,552.2304431046015,True,False,False,False,False,False,False,False,0.7222222222222222,455.2809840939962
63,31,2,3.81,160,632.5601419476765,True,False,False,True,True,False,False,True,0.8888888888888888,517.3647546522683
43,18,58,4.22,156,494.7452574847764,False,True,False,False,True,False,False,False,0.8666666666666667,509.0869185778321
33,14,87,4.81,17,118.98653335805044,True,False,True,False,True,False,False,True,0.09444444444444444,221.43211499117086
33,23,24,4.21,11,91.38952597435124,False,True,False,False,False,True,False,True,0.06111111111111111,209.0153608795164
84,29,92,4.55,94,424.1559867017463,False,True,True,False,False,True,False,True,0.5222222222222223,380.7804594240695
44,6,80,4.13,40,157.36483032789283,True,False,False,False,False,False,True,True,0.2222222222222222,269.0296724191795
53,27,78,3.63,58,279.09504825213924,True,False,True,False,False,False,True,True,0.32222222222222224,306.27993475414286
78,63,14,4.21,147,655.065105532243,False,False,False,False,False,False,False,False,0.8166666666666667,490.4617874103504
